"GEO_ID","NAME","P001001","P001002","P001003","P001004","P001005","P001006","P001007","P001008","P001009","P001010","P001011","P001012","P001013","P001014","P001015","P001016","P001017","P001018","P001019","P001020","P001021","P001022","P001023","P001024","P001025","P001026","P001027","P001028","P001029","P001030","P001031","P001032","P001033","P001034","P001035","P001036","P001037","P001038","P001039","P001040","P001041","P001042","P001043","P001044","P001045","P001046","P001047","P001048","P001049","P001050","P001051","P001052","P001053","P001054","P001055","P001056","P001057","P001058","P001059","P001060","P001061","P001062","P001063","P001064","P001065","P001066","P001067","P001068","P001069","P001070","P001071"
"1000000US360470429001001","Block 1001, Block Group 1, Census Tract 429, Kings County, New York","785","726","254","32","5","15","0","420","59","53","4","0","2","0","44","0","0","0","1","0","0","1","0","1","0","6","0","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470429001002","Block 1002, Block Group 1, Census Tract 429, Kings County, New York","675","638","190","83","9","9","0","347","37","35","0","0","1","1","29","0","0","0","1","0","0","1","0","2","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470429002000","Block 2000, Block Group 2, Census Tract 429, Kings County, New York","771","721","272","49","4","15","0","381","50","48","2","1","0","0","22","0","0","0","5","4","0","13","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470429002001","Block 2001, Block Group 2, Census Tract 429, Kings County, New York","763","713","277","43","15","26","2","350","50","50","4","1","1","0","32","0","0","0","6","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470429003000","Block 3000, Block Group 3, Census Tract 429, Kings County, New York","835","802","278","77","8","86","2","351","33","30","1","1","3","0","12","1","0","0","1","4","0","5","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470429003001","Block 3001, Block Group 3, Census Tract 429, Kings County, New York","365","339","111","38","0","37","0","153","26","26","1","0","0","0","17","0","0","0","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470429004000","Block 4000, Block Group 4, Census Tract 429, Kings County, New York","755","706","231","41","12","29","0","393","49","48","0","1","0","0","24","0","1","0","2","4","0","12","0","4","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470429004001","Block 4001, Block Group 4, Census Tract 429, Kings County, New York","681","638","279","56","6","30","0","267","43","43","3","2","2","0","22","4","0","0","8","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470430001000","Block 1000, Block Group 1, Census Tract 430, Kings County, New York","499","491","245","7","0","217","0","22","8","8","1","0","1","0","1","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470430001001","Block 1001, Block Group 1, Census Tract 430, Kings County, New York","688","676","411","0","2","233","0","30","12","12","2","0","4","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470430002000","Block 2000, Block Group 2, Census Tract 430, Kings County, New York","241","235","167","2","0","36","0","30","6","5","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470430002001","Block 2001, Block Group 2, Census Tract 430, Kings County, New York","587","583","413","0","0","157","0","13","4","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470430003000","Block 3000, Block Group 3, Census Tract 430, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470430003001","Block 3001, Block Group 3, Census Tract 430, Kings County, New York","777","767","462","3","0","278","0","24","10","10","0","0","4","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470430003002","Block 3002, Block Group 3, Census Tract 430, Kings County, New York","541","534","417","0","0","101","0","16","7","7","0","1","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470430003003","Block 3003, Block Group 3, Census Tract 430, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470430003004","Block 3004, Block Group 3, Census Tract 430, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470430003005","Block 3005, Block Group 3, Census Tract 430, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470431001000","Block 1000, Block Group 1, Census Tract 431, Kings County, New York","569","538","236","66","12","34","0","190","31","28","6","0","0","1","16","0","0","0","0","0","0","3","0","2","0","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470431001001","Block 1001, Block Group 1, Census Tract 431, Kings County, New York","509","466","129","33","12","9","0","283","43","43","9","0","1","0","19","0","0","0","3","0","0","3","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470431001002","Block 1002, Block Group 1, Census Tract 431, Kings County, New York","9","9","7","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470431001003","Block 1003, Block Group 1, Census Tract 431, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470431001004","Block 1004, Block Group 1, Census Tract 431, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470431002000","Block 2000, Block Group 2, Census Tract 431, Kings County, New York","785","702","283","113","4","40","1","261","83","81","5","1","2","0","46","1","0","0","6","1","6","2","1","10","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470431002001","Block 2001, Block Group 2, Census Tract 431, Kings County, New York","302","287","86","44","5","40","1","111","15","15","0","4","0","0","7","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470431002002","Block 2002, Block Group 2, Census Tract 431, Kings County, New York","30","29","3","1","0","1","0","24","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470431002003","Block 2003, Block Group 2, Census Tract 431, Kings County, New York","85","80","34","4","1","2","0","39","5","5","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470431002004","Block 2004, Block Group 2, Census Tract 431, Kings County, New York","44","44","21","6","1","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470431003000","Block 3000, Block Group 3, Census Tract 431, Kings County, New York","750","702","282","50","26","60","0","284","48","48","3","2","3","0","28","0","0","0","0","0","0","4","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470431003001","Block 3001, Block Group 3, Census Tract 431, Kings County, New York","507","474","167","24","3","39","0","241","33","29","0","0","4","0","25","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470431004000","Block 4000, Block Group 4, Census Tract 431, Kings County, New York","821","775","284","60","11","27","0","393","46","45","5","0","1","0","18","1","0","0","18","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470431004001","Block 4001, Block Group 4, Census Tract 431, Kings County, New York","702","656","253","31","1","10","0","361","46","46","2","1","1","0","24","0","0","0","6","0","0","4","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470432001000","Block 1000, Block Group 1, Census Tract 432, Kings County, New York","564","547","381","12","0","75","0","79","17","17","0","0","1","1","13","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470432001001","Block 1001, Block Group 1, Census Tract 432, Kings County, New York","514","501","323","4","4","137","0","33","13","13","2","0","5","0","3","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470432002000","Block 2000, Block Group 2, Census Tract 432, Kings County, New York","1036","1013","590","14","2","307","4","96","23","23","5","0","1","0","9","0","0","0","1","0","0","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470432002001","Block 2001, Block Group 2, Census Tract 432, Kings County, New York","927","900","471","17","1","206","0","205","27","25","0","0","15","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470432003000","Block 3000, Block Group 3, Census Tract 432, Kings County, New York","331","313","97","0","0","142","0","74","18","18","1","0","3","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470432003001","Block 3001, Block Group 3, Census Tract 432, Kings County, New York","347","342","95","2","2","219","0","24","5","4","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470432003002","Block 3002, Block Group 3, Census Tract 432, Kings County, New York","278","278","132","5","0","135","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470432003003","Block 3003, Block Group 3, Census Tract 432, Kings County, New York","253","253","45","1","10","189","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470433001000","Block 1000, Block Group 1, Census Tract 433, Kings County, New York","410","391","105","25","7","73","0","181","19","19","4","0","0","0","11","0","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470433001001","Block 1001, Block Group 1, Census Tract 433, Kings County, New York","102","98","38","29","6","0","0","25","4","4","1","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
