temp,temp_past,tree,income,builtfar
79.442,75.241,0,98011,18.77
81.987,79.051,0,70400,3.54
83.269,82.524,0,91941,3.86
81.347,79.148,0.065,78824,0
82.999,81.83,0.007,23825,3.72
79.562,80.24,0.001,83854,3.74
82.52,82.099,0,80283,3.335
74.999,70.563,0.601,91023,
85.001,79.405,0,250001,3.305
88.079,81.555,0,61957,3.89
83.723,81.903,0.002,70000,5.88
85.407,85.617,0,62815,2.445
82.587,79.678,0.015,61406,0
80.889,79.451,0,137022,3.18
80.931,77.913,0.031,126125,3.6
81.839,79.168,0,28107,3.995
81.269,81.358,0,61406,1.74
79.956,76.855,0,246979,2.87
80.552,78.537,0.004,250001,3.87
82.847,80.463,0,103776,2.01
83.148,82.168,0,161250,3.98
81.075,77.992,0.01,250001,4.74
81.54,78.183,0,174760,4.01
81.573,78.039,0,230938,8.38
78.855,74.338,,199643,
83.966,79.659,0.004,91354,1
81.031,81.5,0,70469,2.345
81.92,82.816,0,85083,2.055
80.156,78.206,0.026,25705,
82.625,81.175,0,67550,2.9
82.604,81.057,0.014,17060,0.77
85.554,79.582,0,96333,
85.766,81.711,0,135650,2.25
87.09,84.092,,75941,
79.612,80.307,0,250001,8.29
82.607,78.537,0.016,44338,
78.2,75.659,0,180156,14.86
79.812,75.788,0,163603,7.24
82.744,82.889,,24564,
83.524,81.057,0,77031,4.46
83.819,81.872,,77031,
84.588,81.99,0,142368,5.13
85.335,83.104,,187125,
85.332,81.711,0,187125,4.78
84.906,80.686,0,123977,5.42
84.684,79.917,0,250001,7.16
83.878,80.042,0,148068,5.22
83.101,79.823,0,57162,1.72
84.56,82.186,0,121145,2.655
86.34,81.358,0,140545,5.285
86.7,79.975,0,247611,2.97
83.739,81.565,,250001,
84.515,81.402,0,190208,5.71
81.824,77.234,0,213295,2.83
84.118,79.342,0,120332,5.105
83.72,82.154,0,192021,7.08
81.745,78.043,,102750,
81.683,77.832,0,250001,4.63
78.428,78.276,0,86920,4.68
81.235,78.277,0,128625,2.395
82.388,80.209,0,109301,4.28
80.034,79.038,,105649,
79.516,77.215,0,218029,4.39
78.825,77.288,,250001,
82.663,79.265,,204375,
79.249,76.54,0.002,111579,3.3
81.215,79.36,0,106141,3.25
82.325,79.393,0,95901,2.245
81.142,79.045,0,201932,3.9
79.834,77.946,0.134,13692,0.95
82.742,79.771,0,55887,
83.125,77.832,0.054,80868,
83.521,78.102,0,64886,2.165
80.223,76.69,0.067,22049,
79.602,76.413,0.001,169886,4.92
83.682,79.268,0,150658,8.98
79.772,75.882,0.011,49814,0
80.904,76.727,0.021,53465,1.97
79.849,80.057,0,25694,0.9
82.291,82.872,0,81875,4.05
82.524,75.251,,49803,
83.366,77.591,,12151,
82.743,78.231,0.035,62405,
80.446,79.48,,17244,
80.991,77.239,0.002,112067,3.1
82.005,79.435,0.001,113315,2.97
81.333,79.586,0,116000,3.23
80.304,77.23,0.01,78824,3.35
79.413,77.231,0.011,78824,3.645
82.565,81.46,0,91941,4.46
81.498,78.144,0,165458,4.04
82.399,79.49,0,78824,
83.046,78.118,,158295,
80.388,78.16,0,62778,4.2
81.073,79.468,0.006,144783,6.04
79.762,77.501,0,130625,3.43
82.065,79.385,0.006,97841,5.83
82.425,80.87,0,108636,3.68
82.753,82.003,0,108636,3.88
82.574,82.306,0,118333,3.985
79.818,82.164,0,20900,2.95
83.467,84.974,,53882,
82.45,80.824,,28148,
83.189,80.236,0,75678,0.98
81.346,80.668,0.1,35250,0
85.727,83.347,,53882,
82.72,78.851,0,75417,1.1
81.804,76.794,,124023,
82.382,79.12,0,58770,0.66
79.375,82.328,,45129,
80.798,81.448,,47054,
81.051,82.036,0,33667,2.81
80.93,83.175,,47798,
81.692,84.787,,46346,
82.009,82.124,,18000,
77.069,73.271,,32500,
79.427,75.165,0.031,82250,
82.36,80.756,0.033,63396,0.59
81.07,77.252,0,43673,
81.093,78.357,0.11,58857,
79.837,75.306,,62965,
80.047,76.226,,28284,
80.247,76.411,0.136,24954,1.91
79.179,75.108,0.396,75125,
80.212,75.356,,129135,
80.092,77.495,0.101,9847,0.66
87.083,85.46,,53882,
84.821,82.71,,53882,
81.297,78.664,0.104,56042,0.99
83.288,80.983,,147974,
85.263,83.171,0,32870,
83.272,81.594,0,20366,1.48
84.084,77.312,0.019,86042,0.77
83.146,79.908,0.006,96250,1
83.103,76.608,0,101935,0.74
82.334,78.755,0.003,69110,1.03
82.849,76.296,0,83098,0.58
87.287,84.003,,53882,
81.386,75.977,,100927,
82.401,78.071,,150227,
80.048,76.177,,150227,
80.226,78.173,0.029,20362,
83.75,81.933,0,54890,0.695
82.789,82.405,,35278,
88.487,85.591,,41290,
81.922,78.611,0.178,52163,
82.968,81.088,0,28857,1.38
82.094,78.275,0.005,43708,0.8
83.838,78.553,0,93021,0.72
85.053,79.548,0.004,67756,0.63
81.184,78.311,0.038,81336,
81.77,78.083,0.073,81336,
77.591,72.98,,124023,
82.907,80.587,0.012,73854,0.81
82.508,81.507,0.004,20804,2.36
85.036,84.065,0,36761,4.22
82.475,82.395,0,23750,1.815
85.515,86.462,0,23750,1.3
81.004,79.049,0,78125,
80.268,74.564,,62468,
81.797,79.431,0,29500,
83.421,80.99,0.045,62065,
82.004,79.77,,38527,
85.405,81.498,,26875,
81.953,77.643,0.001,94907,0.9
81.945,82.173,0,44201,1.67
81.622,79.313,0,26526,
83.303,79.7,0,157955,1
82.839,80.127,0,157955,0.6
82.556,79.992,0,77414,0.6
82.249,79.637,0,77414,1.02
82.206,79.528,0,77414,0.96
82.398,79.788,0,77414,0.77
81.866,78.759,0.011,77414,0.79
82.45,79.061,0.008,77414,0.75
81.262,78.522,0,77414,0.905
82.503,77.728,0.015,75223,0.61
77.055,70.423,0.337,38971,0.19
82.195,76.311,0.092,136042,0.81
82.937,77.031,0.087,136042,0.81
84.104,77.985,0.032,108333,0.66
82.901,80.127,0,52163,0.91
79.581,75.632,0.185,82946,
80.922,76.978,0.021,82946,
85.916,80.422,0,50341,2.695
81.672,78.91,0.072,51313,2.07
82.383,77.56,0.007,13333,
80.124,76.523,0.039,16186,
80.898,78.469,0.199,26724,
83.735,81.906,0,26619,4.02
83.29,81.38,0,26619,1.895
84.577,81.671,0.003,26619,0.785
83.191,81.122,0.006,39073,4.02
84.6,81.639,0,26619,2.41
86.054,80.986,0.03,39073,4.76
86.306,81.378,0.007,39073,3.63
87.811,81.386,0,39073,2
83.249,81.854,0.007,26619,4.72
85.342,81.869,0,26619,2.135
85.289,82.74,0,26619,5.37
83.726,83.305,0,26619,1.31
83.999,81.813,0.008,46926,1.2
86.393,85.611,0,19801,0.625
84.851,82.575,0,43426,
85.064,82.409,0,43426,1.04
85.769,83.775,0,19801,1.42
83.336,81.158,,22593,
80.787,80.68,,26797,
82.017,83.384,0,38387,1.68
81.741,83.022,0,110403,1.17
78.04,74.247,0,43673,0
79.425,76.142,0,43673,
79.758,75.693,0,33497,1.5
84.437,82.246,0.027,37188,0.66
83.294,82.668,0,37188,
82.491,78.467,0.077,92813,0.96
83.625,78.511,0.017,75441,0.81
82.775,78.261,0.013,75441,0.88
84.244,78.898,0.038,135625,0.7
82.271,76.863,0.042,135625,0.79
82.89,77.109,,98750,
84.01,78.663,0.015,135625,0.6
82.24,76.656,0.02,135625,0.63
83.557,78.31,0.021,83571,0.79
83.462,78.105,0.022,83571,0.75
80.174,74.855,0.234,48919,
81.23,76.485,0.392,48919,
80.63,76.075,0,48919,
81.565,76.036,0.081,74671,0.755
83.136,78.976,0.122,61996,0.5
83.48,78.308,0.018,92500,0.7
83.001,77.744,0.027,92500,0.72
82.611,78.624,0.01,71161,0.77
82.153,78.322,0.002,79826,0.66
83.157,77.748,0.036,92500,0.67
83.458,78.883,0,71161,0.77
83.191,79.531,0.003,79826,0.76
83.139,78.017,0.042,92500,0.6
82.917,78.547,0,97827,
84.198,78.849,0.003,71161,0.74
83.436,78.676,0,79826,
84.556,78.73,0.001,87228,1.69
84.45,78.495,0,87228,0.64
83.566,78.345,0.045,87228,0.52
83.48,78.719,0.018,74620,0.6
82.5,78.81,0.022,107546,0.62
83.896,78.635,0.002,83571,0.66
84.052,78.805,0.013,86912,0.62
83.628,78.427,0,86912,0.68
83.373,78.198,0.041,86912,0.6
83.529,78.243,0,86912,0.6
83.232,78.411,0.001,86912,0.56
84.665,79.376,0.012,74620,0.62
83.708,78.76,0.02,74620,0.55
83.179,79.473,0.003,107546,0.54
84.089,78.611,0.034,74620,0.75
83.848,78.451,0.014,74620,0.73
84.286,80.396,0,48919,1
80.714,76.938,0,48919,0.69
80.987,76.273,0.007,77540,0.94
82.909,78.698,0,97827,0.93
82.929,78.614,0.005,97827,0.79
82.327,78.467,,147974,
80.623,81.828,0,25167,1.34
79.501,79.965,0.007,95094,0.9
80.69,79.949,0.003,44792,1.29
83.708,78.756,0.029,56815,0
84.573,76.59,0.061,56815,0.735
80.601,77.703,0.092,93343,0.98
78.983,80.451,0.01,93343,1.48
79.452,79.324,0.003,62677,
80.29,76.554,0,43673,
80.549,77.559,,49323,
78.353,73.029,0.332,108333,0.48
78.884,74.933,0.108,95139,0.87
83.783,80.036,0.107,52125,0.68
79.447,76.839,,43400,
80.327,78.612,,44127,
81.285,77.433,0.003,41653,1.19
82.995,79.297,0,41538,1.02
80.336,78.302,0.016,45962,3.29
83.983,81.829,0,74360,1.815
83.772,79.923,0,74360,2.385
81.148,77.435,0,35854,0.09
84.134,80.689,0,35854,1.13
82.552,79.228,0.019,52125,0.61
83.679,79.462,0.008,52125,0.74
85.588,81.349,,50239,
82.674,81.388,,50239,
83.443,80.331,,60785,
79.544,74.673,0.275,69432,0.76
83.146,79.603,0.016,52125,0.87
82.383,80.523,0,83750,0.86
83.581,81.145,0,52125,1
75.352,69.768,0.704,173846,0.37
83.702,79.735,,60785,
83.01,79.384,0,54583,4.355
82.004,79.819,0.004,58750,0.81
81.65,78.646,0,54583,0.64
82.552,78.873,0.006,54583,4.235
83.146,81.106,0.003,83750,0.83
82.421,80.043,0,61250,0.89
84.201,79.171,0.015,104659,0.8
83.343,80.452,0.006,61250,1.12
84.472,79.675,0.005,104659,0.835
79.133,75.886,0.325,43673,1
81.104,76.508,,85515,
81.726,77.572,,85515,
84.236,83.612,0.105,20362,0.01
83.943,80.551,0.008,62083,0.98
82.21,79.207,0.086,52163,0.38
82.283,79.093,0.012,52163,0
83.207,80.56,0,49559,0.92
82.871,78.362,0.007,34620,0.99
83.072,79.257,0.027,34620,0.86
82.589,79.634,0.005,49559,0.82
83.372,80.527,0,34620,0.73
83.475,78.971,0.028,49559,0.58
84.356,80.087,0,49559,0.65
83.238,80.512,0,28857,0.705
84.11,81.852,0,70583,0.95
83.14,80.437,0,66986,0.92
83.496,79.958,0,66986,0.815
83.364,79.558,0,66986,0.81
85.438,81.907,0.003,70583,0.5
84.129,80.707,0,70583,0.9
84.183,80.304,0,70583,0.99
82.887,79.625,0,121714,1.1
84.169,78.947,0.008,71250,0.93
82.584,78.308,0.122,43708,0.355
82.173,77.63,0.086,75417,0.47
82.946,78.53,0.002,75417,0.53
82.797,78.82,0.002,43708,0.69
82.299,78.226,0.004,43708,0.63
83.707,79.153,0.027,56949,0.71
84.256,79.013,0.076,56949,0.63
85.76,79.972,0,56949,0.55
85.003,79.724,0,93021,0.94
86.075,80.077,0,56949,0.71
82.66,78.046,0.089,98803,0.47
83.408,78.538,0.002,98803,0.74
83.258,79.646,0,98803,1.24
82.393,79.245,0.003,75556,0.7
81.847,80.953,0,46287,1.05
82.876,78.959,0.006,136295,0.595
84.147,78.168,0.018,102204,0.59
84.367,81.271,0,66875,0.58
83.714,78.112,0.003,102204,0.49
83.5,82.388,0,60375,0.92
84.308,82.887,0,70833,0.78
81.982,78.445,0.026,63816,0.89
83.426,79.11,0,76897,
79.577,77.103,0,67756,
81.964,82.74,0,44089,1.46
83.003,85.514,0,27569,0.955
82.147,82.951,0,36179,4.58
81.926,82.443,0,45672,0.95
84.189,85.898,0,20174,0.79
82.792,82.432,0.002,37656,1.2
82.714,79.605,0,53837,
84.009,81.813,0,58625,0.89
81.272,82.533,0,53421,1.29
83.803,76.583,0.074,68333,0.395
83.922,81.571,,49323,
85.213,77.214,0.006,46957,1
77.293,77.79,0.056,31548,3.09
79.815,82.133,0.009,51566,1.31
82.986,79.077,0.002,23182,
82.099,81.731,0,26699,1.52
84.296,80.628,0.002,11348,2.89
80.719,74.313,0.383,88517,0.3
82.4,83.124,0,72900,1.98
80.472,81.442,0,26902,1.24
82.618,82.632,0,71910,0.89
81.839,78.795,0.079,20197,1.535
81.357,80.024,0.021,44464,1.36
81.907,77.747,0.003,68333,0.44
82.424,82.691,0,36975,1.635
83.792,83.677,,19881,
82.735,82.314,0.004,47608,0.66
81.062,83.071,0.043,41786,0.47
83.754,77.934,0.028,135625,0.68
81.72,76.175,0.127,83571,0.66
82.784,78.883,0.007,79826,0.65
82.925,77.897,0.072,92500,0.635
83.976,79.156,0.017,86912,0.77
83.355,78.39,0,97827,0.81
83.865,78.241,0.003,76724,0.82
84.294,78.183,0.022,100352,0.78
76.694,69.901,0.711,250001,0.315
83.211,83.871,0,13631,1.29
84.631,81.904,0,77578,0.81
79.81,76.05,0.001,42237,
85.616,80.533,0,80694,0.585
78.671,75.076,0.402,100500,0.43
83.05,79.893,0,38951,1.765
89.015,83.481,0,44464,0.4
81.994,78.894,0.063,12281,2.76
84.255,81.317,0,22596,
84.305,83.178,0,53542,1.13
80.201,75.395,0,146007,0.31
81.21,82.324,0,54205,1.41
84.854,81.606,0,76810,1.015
81.414,82.518,0,36917,1.33
80.197,74.63,0.3,48919,
82.483,83.617,0,26135,3.205
78.535,76.52,0.076,51579,
82.913,80.185,0.001,68661,0.73
78.769,80.765,0.006,36484,1.61
83.741,81.163,,49323,
83.344,80.932,,50239,
78.431,73.043,,124023,
82.942,77.242,0.005,90536,0.65
82.563,77.461,0,90536,0.68
83.33,77.519,0.002,90536,0.79
81.601,77.7,0.018,75556,0.74
81.345,76.624,0.038,97438,0.75
82.856,78.264,0,116250,0.98
84.686,80.179,0,49750,1
84.436,78.273,0.001,73159,0.85
81.888,77.305,0,67756,0.29
80.185,75.632,0,67756,
85.304,79.407,0,67756,
83.293,77.727,0,67756,0.51
85.174,79.978,0,67756,
83.154,77.812,0,75223,0.46
82.979,77.739,0.001,75223,0.415
82.153,77.035,0,75223,0.715
82.069,77.778,0,75223,
82.301,79.679,0.006,77414,0.28
81.855,78.505,0.082,81336,0.2
82.721,80.567,0,80033,0.66
82.396,79.653,0.026,80033,0.62
82.193,78.452,0,77414,0.94
77.14,74.373,0.133,125759,0.59
81.678,78.938,0.002,80033,0.565
81.678,78.184,0.014,80033,0.95
80.431,77.478,0.037,81336,0
80.893,77.01,0.2,81336,
78.823,75.668,0.115,81336,
77.574,74.1,0.076,81336,0
79.906,75.749,0.091,81336,
79.985,76.278,0.118,81336,
81.945,78.141,0.005,125759,0.49
81.288,77.784,0.093,81336,
81.05,77.949,0.131,81336,
78.25,75.454,0.008,125759,0.46
79.52,76.944,0,67756,
77.562,73.898,0.086,81336,0
80.407,77.182,0.095,81336,
80.363,76.648,0.121,81336,0.22
81.516,77.732,0.138,81336,
81.241,77.059,0.028,81336,
78.376,75.264,0.117,125759,0.46
80.5,76.345,0.125,81336,
83.84,80.192,0.003,73393,0.78
86.074,80.521,0.004,77578,0.86
82.165,83.04,0.003,65602,1.045
84.549,80.953,0.019,178125,0.7
83.41,75.325,,65981,
79.355,73.982,0.166,92841,1.485
82.496,80.551,,63396,
85.727,83.224,0,22088,
88.62,81.886,0,50341,
84.582,81.464,0,22596,0.52
82.317,79.229,,82100,
82.904,81.68,0,61450,1.25
83.004,80.785,0.003,99432,1.225
76.89,73.612,0.383,61463,0.25
84.954,82.747,0,39073,0.98
84.214,81.281,,82500,
82.592,83.008,0,33667,
80.642,76.491,0.012,48919,
83.136,81.47,0,26633,2.045
83.673,83.487,0,22670,3.5
85.266,84.608,,49323,
82.22,82.887,0,29362,1.28
84.545,85.268,0,24727,1.08
84.211,80.491,0.088,110128,
83.412,82.965,0,53598,0.76
83.427,82.875,0,39271,0.84
81.375,81.616,0.01,56250,1.42
77.78,75.019,,12269,
80.905,82.53,0,33667,
81.059,81.733,0,47054,4.085
82.653,80.714,0,32833,1.975
81.96,83.045,0,53071,3.95
83.365,82.063,,38841,
80.913,83.994,0,35851,4.24
81.919,81.506,0.055,49821,1
83.599,81.794,0,65833,0.88
82.776,79.743,0,90500,0.775
81.226,79.117,0.027,54688,0.8
83.311,82.132,0,26316,1.115
88.649,87.159,0,85286,0.97
82.5,82.302,0,46287,1.16
82.155,82.697,0,46287,0.97
85.425,80.732,0,67756,0.56
83.425,79.397,0.034,115539,
79.436,75.852,,33852,
83.923,80.649,0,82100,
79.273,75.418,0.03,146007,0.165
82.892,79.425,0.01,63816,
83.294,78.405,0,88409,
82.897,76.987,,34020,
83.402,82.172,0,45255,0.845
83.745,80.939,0.001,84201,
83.005,80.266,0,90568,1.02
82.169,78.104,0,113722,0.77
83.811,80.132,,67500,
82.078,79.131,,38894,
81.69,79.262,,38894,
82.801,83.267,,53882,
82.285,82.206,0,38871,
82.226,84.495,0,45898,1.28
79.951,85.32,0,39702,1.39
82.117,79.582,0,54890,0.855
82.207,78.938,0.016,39438,0.88
81.357,81.956,0,78594,
79.291,78.29,0.109,33015,1.925
83.667,80.944,0,20786,
84.528,78.038,0.022,80054,0.77
83.753,79.701,0.001,96250,0.955
82.002,79.279,0.006,113722,0.815
83.517,78.671,0,48909,0.29
81.992,75.18,0.117,97438,0.5
81.854,75.966,0.074,83098,0.6
81.304,75.139,0.251,83098,0.46
82.028,78.999,,53882,
85.322,81.47,0,16458,0.03
81.593,76.763,,150227,
82.209,76.984,,55461,
80.669,75.479,,55461,
79.091,75.793,0,42237,
74.948,70.289,0.511,145038,0.39
79.738,81.413,0,41850,0.935
81.956,84.088,0,19286,1.18
83.18,82.677,0,54890,
86.629,86.335,,41290,
88.617,85.658,,41290,
82.851,81.16,0,34620,0.85
82.862,79.315,0,56949,0.95
79.938,74.781,0.135,53319,0.73
77.742,74.515,0.232,60114,0
75.351,75.488,0.148,45744,4.285
81.238,80.541,0,56080,4.995
83.283,81.667,0,49350,0.72
83.041,80.962,0.007,103264,0.91
84.955,80.816,0,21438,1.47
83.064,78.6,0.037,40729,1.13
85.047,80.868,0.022,85667,0.66
85.48,82.704,0,13704,1.15
85.202,82.258,0,63370,1.57
83.271,80.736,0.052,27500,2.01
84.471,83.157,0.021,50465,0
85.646,85.102,0,27500,0.995
85.492,83.752,0.001,42228,1.11
83.954,84.373,,53882,
80.549,74.672,0.321,95139,0.63
83.841,82.796,0,35240,1.42
81.699,82.669,,41710,
80.189,82.409,0,50481,4.73
83.094,83.617,0,23006,4.19
83.035,81.184,0.017,26512,1.89
81.567,81.87,,55518,
78.703,78.156,,49821,
82.486,83.244,0.012,38173,1.08
80.556,77.195,0,76591,0.02
84.36,80.887,0,76897,
82.591,79.919,0.001,62065,
81.573,76.242,0,67756,0.555
83.75,80.273,0.024,56467,0.56
82.882,82.62,0,56467,0.915
82.288,81.531,0,84201,1.05
84.301,81.784,0,46114,
81.574,78.555,0.017,51346,0.9
84.033,82.917,0,17386,1.445
81.373,82.517,0,71500,1.02
81.509,83.126,0,21649,1.12
79.79,76.344,0,43673,
83.675,77.85,0,76724,0.79
82.766,77.797,,67500,
83.505,78.593,0.085,87228,0.56
84.386,79.166,0.015,76724,
84.451,78.817,0.017,100352,0.73
81.104,75.031,0.233,88517,0.41
82.64,83.766,0,58051,2.345
84.095,84.126,0,21125,
82.385,78.512,0.005,178125,0.61
85.429,80.309,0.028,90833,0.56
88.954,85.506,0,42875,3.49
82.309,77.368,0,68047,0.74
83.271,81.46,0.019,62065,0.68
82.91,79.669,0.007,78125,0.85
82.415,78.594,0.001,146007,0.76
82.475,80.216,0.005,77414,0.99
82.6,77.562,0.073,57049,2.23
79.818,73.805,0.137,103077,1.74
85.55,81.567,0,26619,
84.171,82.335,0.002,36709,1.24
82.101,80.54,0,29500,
81.67,81.688,0,65993,1.445
83.335,82.145,0,33269,1.34
83.405,78.353,0.003,68047,0.53
82.787,78.671,0.032,101250,
79.864,76.113,0.067,50612,2.64
82.667,80.457,0.003,58831,1.33
84.772,80.076,0.009,61204,0.92
83.672,80.015,0,41845,0.76
80.56,79.8,0.026,42232,1.48
82.669,81.45,0,58831,
83.172,80.994,0,24773,1.55
80.801,78.394,0.076,28523,0.315
84.068,82.869,0.004,39073,1
82.834,79.404,0,31078,0.79
84.109,79.24,0,109231,0.745
82.805,78.221,0.054,82500,
84.191,80.002,0.015,66875,0.43
81.293,76.23,0.127,90655,0.37
81.066,76.493,0.055,77917,0.565
80.939,77.286,0.092,69458,0.39
83.797,79.43,0.013,75865,0.81
82.574,80.672,,54453,
81.63,81.949,0,25953,0.94
82.822,82.195,0,40682,5.25
77.121,73.018,,124023,
83.527,80.669,,53882,
84.453,81.885,,53882,
82.533,80.431,,53882,
81.041,79.909,,61711,
83.214,80.87,,61711,
84.024,81.176,,53882,
79.245,73.378,,100927,
78.541,74.111,,124023,
79.147,74.708,,124023,
82.264,76.75,,124023,
82.497,76.732,,124023,
79.192,73.441,,100927,
78.903,73.549,,100927,
83.538,80.397,0.005,46346,1.11
83.883,81.34,0.005,46346,1.08
82.471,80.812,0,58831,
83.048,81.517,0.004,20366,1.11
82.376,80.234,0.003,34158,1.09
82.088,79.023,0.034,51786,1.16
82.862,80.492,0.02,73854,0.86
83.734,80.047,0.008,73854,0.92
83.746,79.978,0.002,53214,0.89
83.114,80.009,0,53214,1.275
82.913,79.389,0,76731,0.85
83.286,80.669,0.002,62083,0.82
83.977,81.819,0,33269,
82.833,81.657,0,66050,0.63
82.889,81.966,0,28750,3.96
82.135,80.9,0.004,31563,0.01
82.669,81.969,0,26316,1.25
83.555,82.002,0,26316,1.23
84.058,81.045,0,18635,1.53
83.04,81.87,0.026,51058,0.99
84.715,83.578,0,68634,1.25
83.962,82.747,0,68634,2.26
85.61,84.994,0,42228,
79.392,75.733,,90516,
83.774,81.954,0.003,22105,1.53
83.934,81.221,0,30987,0.92
82.406,77.702,0.066,83704,1.455
72.562,68.216,0.497,38971,0.395
79.852,75.042,,85515,
80.983,76.198,0.067,71331,1.23
77.785,73.157,0.572,136250,1.35
81.902,78.759,0,24815,
83.976,81.184,,48177,
83.775,80.807,,55408,
83.719,79.726,0.009,28523,0.26
82.477,79.826,0.006,62065,0.64
80.657,77.467,0.089,19795,
83.744,79.373,0.011,23054,0.74
83.268,80.358,0,64712,0.56
83.133,80.271,0.003,64712,0.76
82.161,78.924,,123346,
84.377,78.165,0,146007,0.605
83.125,77.245,0,69700,1.04
83.291,79.006,0,157955,1.02
83.117,79.341,0,157955,0.73
82.157,80.287,0,80033,0.965
78.521,72.129,0.307,55563,0.39
81.723,78.5,0,82946,
85.256,79.504,0,62434,1.29
79.939,78.318,0,26724,
85.167,80.774,0,39073,
82.005,79.819,0.049,20057,2.04
85.486,81.774,0,26619,
85.596,84.053,0,43426,
84.266,82.11,0.135,43426,0.52
83.87,82.179,,22593,
83.921,81.652,0.006,28382,0.99
84.655,81.77,0,48177,1.12
83.277,83.483,0,29500,2.4
85.404,83.129,0,31563,0.99
83.099,83.253,,65993,
83.018,81.024,0.001,66050,1.33
84.616,79.277,0,101250,1.01
84.724,79.236,0,94479,0.75
82.522,77.058,0,68047,0.48
82.861,81.263,0,62065,0.665
83.714,78.712,0.006,88409,0.415
83.644,79.238,,88409,
82.284,78.326,0,127910,1.04
77.583,73.998,0.233,61463,
81.173,83.173,,33667,
83.129,84.025,0,32070,3.73
80.023,81.796,0,45129,4.36
81.787,84.847,0,45524,1.25
80.183,79.445,0.028,49821,1.435
80.424,81.241,0.06,35511,0.76
81.24,75.413,,126021,
83.993,80.863,0,24727,
80.046,82.657,0.007,55893,4.275
82.378,79.505,0.024,90500,0.745
83.255,77.8,0.066,75441,0.64
81.825,76.517,0.128,83571,0.67
83.482,78.048,0.012,92500,0.82
83.047,78.624,0.009,107546,0.87
83.255,78.422,0.012,86912,0.845
83.227,80.811,,147974,
82.494,77.953,0.022,125625,0.69
84.218,79.101,0.005,76724,0.435
85.879,80.881,0.003,67756,0.68
82.42,80.668,,18086,
81.658,82.239,,41335,
82.17,84.608,,46346,
81.224,82.666,,12948,
80.835,82.245,0,26944,1.86
82.463,82.385,0,60101,2.93
79.914,81.36,0,36285,1.29
82.776,82.06,,12948,
83.468,77.733,0.029,113885,0.72
79.635,74.336,0.318,48919,
83.828,79.226,0,74176,0.86
82.855,80.171,0.024,77540,1.15
83.533,79.523,0.055,61996,
82.202,83.759,0,41612,1.61
79.885,81.567,0,19369,1.62
82.603,81.834,0.023,63103,1.61
80.337,83.618,0,23542,3.415
79.795,79.849,0,41401,1.51
84.064,79.511,0,35547,0.855
84.622,81.914,0,36838,0.98
80.618,76.911,,55260,
84.108,78.475,0.043,95813,0.6
81.419,81.327,0.016,20848,1.47
80.183,75.783,,126021,
83.402,77.218,0.043,145536,0.415
85.558,79.011,0.007,67126,0.3
83.31,77.459,0.048,110160,0.43
82.628,77.983,0.315,102031,0.01
84.21,79.264,0.057,77344,0.61
83.605,78.246,0.035,77344,
83.411,77.518,0.079,110160,0.61
84.253,78.552,0.038,100139,0.73
85.069,78.716,0.019,100139,0.56
82.515,76.686,0.019,102031,0.705
82.155,75,0.119,102031,0.53
83.861,77.735,0.022,110160,0.585
83.349,77.098,0.074,116641,0.3
82.474,76.126,0.223,102031,0.43
83.709,77.453,0.02,110160,0.48
83.868,77.748,0.064,116641,0.34
86.375,80.614,0.007,61855,0.63
87.141,80.751,0,61855,
87.292,80.553,0,100139,1.195
83.338,78.894,0.016,73026,0.6
84.997,78.892,0,100139,0.64
84.848,78.357,0.011,100139,0.64
84.791,78.156,0.001,100139,0.415
86.999,82.099,0,85750,0.73
86.319,82.541,0,67125,0.72
86.92,82.196,0,67125,0.555
86.527,79.786,0,93264,0.66
87.571,82.242,0,92045,0.79
88.578,82.906,0,92045,0.68
87.786,82.478,0,85750,0.885
86.188,82.254,0,60703,0.79
82.633,83.176,0,64814,1.93
83.553,82.12,0,107863,1
86.145,81.029,0,32222,1.06
86.162,79.777,,99196,
78.735,73.675,0.077,75455,0.64
78.838,73.065,0.022,75455,0.44
81.68,75.011,0.063,85377,1.69
82.481,75.305,0.018,85377,1.95
81.424,75.783,0.121,85377,0.52
82.603,75.402,0.105,90377,0.38
83.129,76.255,0.077,90377,0.495
82.049,75.917,0.067,90377,0.34
82.259,76.041,0.096,90377,0.345
82.282,75.903,0.101,90377,0.36
81.775,74.77,0.076,90377,0.305
81.534,75.509,0.117,90377,0.34
81.183,76.475,0.237,60820,
82.548,78.709,0.064,72604,0.605
82.011,76.975,0.122,60820,0.735
83.19,78.545,0.002,60820,0.41
84.066,80.011,0.031,134444,0.4
82.317,78.166,0.042,60820,0.44
83.52,79.273,0.038,134444,0.26
83.066,78.974,0.016,60820,0.36
